Involuntary action	अनैच्छिक क्रिया
Immorality	अनैतिक कार्य
Immorality	अनैतिकता
Incompetence	अनैपुण्य
Unnatural phenomenon	अनैसर्गिक घटना
Abnormal process	अनैसर्गिक प्रक्रिया
Stranger	अनोळखी
Unfamiliarity	अनोळखीपणा
Impropriety	अनौचित्य
Illegitimate offspring	अनौरस संतति
Antardhi	अन्तर्धी
Funeral	अन्त्येष्टि
Food	अन्न
Minister of Food and Civil Supplies	अन्न व नागरी पुरवठा मंत्री
Food umbrella	अन्नछत्र
Annachhatra The place where the ritual of giving food to beggars is performed: "We started inquiring where the Annachhatra is."	अन्नछत्र	ज्या ठिकाणी याचकांना अन्नदान करण्याचे धर्मकृत्य चालते ते ठिकाण:"आम्ही इथे  अन्नछत्र कुठे आहे ह्याची चौकशी करू लागलो."
Feeder	अन्नदाता
Food donation	अन्नदान
Malnutrition	अन्नदोष
Animosity	अन्नद्वेष
Cereals	अन्नधान्य
Esophagus	अन्ननलिका
Digestion	अन्नपचन
Food	अन्नपदार्थ
Food and water	अन्नपाणी
Annapurna Upanishad	अन्नपूर्ण उपनिषद्
Annapurna	अन्नपूर्णा
Annaprashan Sanskar	अन्नप्राशन संस्कार
Food mode	अन्नमोड
Food poisoning	अन्नविकार
Cooking	अन्नविपाक
Food chain	अन्नसाखळी
Food stocks	अन्नसाठा
Food intake	अन्नसेवन
Annakanksha	अन्नाकांक्षा
Food particles	अन्नाचा कण
Grain of food	अन्नाचा दाणा
Annanadasha	अन्नान्नदशा
To Anna	अन्नामलाई
Annamalai city	अन्नामलाई शहर
Otherwise	अन्यरूप
Injustice	अन्याय
Allegory	अन्योक्ती
Reciprocity	अन्योन्यवाद
Interdependent	अन्योन्यावलंबी
Interdependence	अन्योन्याश्रय
Interdependent	अन्योन्याश्रयी
Accordingly	अन्वय
Crippled	अपंग
Disability	अपंगत्व
Degradation	अपकर्ष
Degradation	अपकर्षण
Harm	अपकार
Malignant	अपकारी
Notoriety	अपकीर्ती
Misdemeanor	अपकृत्य
Misconduct	अपक्रम
Immature fruit	अपक्व फळ
Immaturity	अपक्वता
Weathering	अपक्षय
Accident	अपघात
Indigestion	अपचन
Catabolism	अपचय
Catabolism	अपचय क्रिया
Treatment	अपचार
Impure	अपचारी
Update	अपडेट
Offspring	अपत्य
Apathy	अपथ्य
Goddess	अपदेवता
Propaganda	अपप्रचार
Malpractice	अपप्रवृत्ती
Discourse	अपभाषण
Apabhramsa	अपभ्रंश
Insult	अपमान
Scavenger	अपमार्जक
Immortality	अपमृत्यू
Failure	अपयश
Upper Volta	अपर व्होल्टा
Upper Siang	अपर सियांग
Upper Siang District	अपर सियांग जिल्हा
Upper Subansiri	अपर सुबांसिरी
Upper Subansiri District	अपर सुबांसिरी जिल्हा
Inadequacy	अपरत्व
Good night	अपररात्र
Aparas	अपरस
Placenta	अपरा
Apara Ekadashi	अपरा एकादशी
Aparant	अपरांत
Immortal	अपरांतक
Aparajita	अपराजिता
Afternoon	अपराण्ह
Aparat	अपरात
Night	अपरात्र
Crime	अपराध
Confession	अपराधनिवेदन
The culprit	अपराधी
Afternoon	अपरान्ह
Afternoon	अपराह्न
Non-acquisition	अपरिग्रह
Abstinence	अपरिग्रहवृत्ती
Stranger	अपरिचित
Unfamiliarity	अपरिचितपणा
Ineffectiveness	अपरिणामकारकता
Infinity	अपरिमितता
Inevitability	अपरिहार्यता
Indirect knowledge	अपरोक्षज्ञान
Aparna	अपर्णा
Unavailability	अपलाभ
Exceptions	अपवाद
Runoff	अपवाहन
Unholy place	अपवित्र स्थान
Immature	अपविद्ध
Illegitimate son	अपविद्ध पुत्र
Waste	अपव्यय
Ominous	अपशकुन
Profanity	अपशब्द
Storage	अपसंचय
Misunderstanding	अपसमज
Abnormal psychology	अपसामान्य मानसशास्त्र
Divergent magnifying glass	अपसारी भिंग
Theory	अपसिद्धांत
Epilepsy	अपस्मार
Kidnapping	अपहरण
Hijacker	अपहरणकर्ता
Hijacker	अपहर्ता
Gift	अपहार
Handicapped	अपांग
Apanvats	अपांवत्स
Disqualification	अपात्रता
Apan	अपान
Apan Vayu	अपान वायू
Apandwar	अपानद्वार
Apanvayu	अपानवायू
Apamarga	अपामार्ग
Disadvantages	अपाय
Opaque objects	अपारदर्शक वस्तू
Opacity	अपारदर्शकता
Apara	अपारा
Apartment	अपार्टमेंट
Meaningless	अपार्थ
Apala	अपाला
Apia	अपिआ
Appeal	अपील
Court of Appeal	अपील न्यायालय
Inadequacy	अपुरेपणा
Inflorescence	अपुष्प वनस्पती
Incomplete past	अपूर्ण भूतकाळ
Incomplete present tense	अपूर्ण वर्तमानकाळ
Imperfection	अपूर्णता
Fractions	अपूर्णांक
Uniqueness	अपूर्वता
Unprecedented	अपूर्वाई
Apus	अपूस
Apus mango	अपूस आंबा
Unsatisfied	अपृक्त
Invertebrates	अपृष्ठवंशीय प्राणी
Appendicitis	अपेंडिसायटिस
Expectation	अपेक्षा
Disappointment	अपेक्षाभंग
Expected-decreased-distance	अपेक्षित-घटित-अंतर
Expected change	अपेक्षितघटितांतर
Apollo	अपोलो
Aptoryam	अप्तोर्याम
Appam	अप्पम
Upper berth	अप्पर बर्थ
Applepotty	अप्पलपोटी
Obsolete coin	अप्रचलित नाणे
Irresistible	अप्रतिकार
Awesome beauty	अप्रतिम सौंदर्य
Apratirath	अप्रतिरथ
Apratirtha sage	अप्रतिरथ ऋषी
Indirect euthanasia	अप्रत्यक्ष इच्छामरण
Indirect euthanasia	अप्रत्यक्ष दयामरण
Indirect euthanasia	अप्रत्यक्ष युथेनिशिया
Unhappiness	अप्रसन्नता
Unknown	अप्रसिद्धी
Unnatural phenomenon	अप्राकृतिक घटना
Unnatural process	अप्राकृतिक प्रक्रिया
Immature	अप्राप्तकाल
Dishonesty	अप्रामाणिकपणा
Unauthentic	अप्रामाण्य
Unprofessional	अप्राविण्य
Awesome	अप्रूप
Nymph	अप्सरा
Afghan	अफगाण
Afghanistan	अफगाणिस्तान
Afghani	अफगाणी
Chaos	अफरातफर
Afrid	अफरीद
Aflatoon	अफलातून
Rumors	अफवा
Rumor	अफवाई
Opium	अफ़ीम
Opium	अफिण्या
Opium	अफिमी
Opium	अफिम्या
Opium	अफीण
Opium addict	अफीणबाज
Opium	अफीम
Opium addict	अफीमबाज
Opium	अफू
Afubond	अफूबोंड
Affen	अफेन
Afel	अफेल
Opium	अफ्यून
Africans	अफ्रिकावासी
African	अफ्रिकी
African countries	अफ्रिकी देश
African nations	अफ्रिकी राष्ट्र
Abercrombie	अबरचबर
Ablakh Dhobi	अबलख धोबी
Abla	अबला
Ablavark	अबलावर्क
Aba	अबा
Abindhya	अबिंध्य
Abir	अबीर
Abira	अबीरा
Abuja	अबुजा
Abul Fazl	अबुल फजल
Abu Dhabi	अबू धाबी
Ignorance	अबोधता
Abola	अबोला
Aboli	अबोली
Billion	अब्ज
Billion	अब्जद
Abd	अब्द
Half	अब्धी
Abrunuksani	अब्रुनुकसानी
Reputation	अब्रू
Abrunuksani	अब्रूनुकसानी
Abhang	अभंग
Ungodly	अभक्त
Devotion	अभक्ती
Inedible food	अभक्ष्य पदार्थ
Inedible	अभक्ष्य वस्तू
Abhay	अभय
Donation	अभयदान
Affidavit	अभयपत्र
Abhayamudra	अभयमुद्रा
Promise	अभयवचन
Sanctuary	अभयारण्य
Rude	अभव्य
Lack	अभाव
Assertion	अभिकथन
Reactive	अभिक्रियाकारक
Ability	अभिक्षमता
Access	अभिगमन
Abhichar	अभिचार
Identity	अभिज्ञा
Known	अभिज्ञात
Title	अभिधा
Dictionary	अभिधान
Congratulations	अभिनंदन
Congratulatory song	अभिनंदन गीत
Congratulations	अभिनंदननाथ
Acting	अभिनय
Actor	अभिनेता
Actress	अभिनेत्री
Integrity	अभिन्नत्व
Feedback	अभिप्राय
Motivation	अभिप्रेरण
Invitation	अभिमंत्रण
Enchanted weapon	अभिमंत्रित शस्त्र
Opinion	अभिमति
Opinion	अभिमती
Abhimanyu	अभिमन्यू
Pride	अभिमान
Arrogance	अभिमानशून्यता
Arrogant	अभिमानिनी
Engineer	अभियंता
Engineering	अभियांत्रिकी
Campaign	अभियान
Accused	अभियुक्त
Indictment	अभियोग
Indictment	अभियोग अर्ज
Tastes	अभिरुची
Desire	अभिलाषा
